elapsed_s,real_x,real_y,real_yaw,sim_x,sim_y,sim_yaw,position_error,heading_error,real_velocity_x,real_velocity_y,real_yaw_rate,sim_velocity_x,sim_velocity_y,sim_yaw_rate,real_fl_rpm,real_fr_rpm,real_front_rpm,real_motor_rpm,sim_fl_rpm,sim_fr_rpm,sim_front_rpm,sim_motor_rpm,front_wheel_rpm_error,motor_rpm_error
9.43686,5.87681,13.0404,1.91913,-24.4957,-22.151,-2.2349,46.4857,2.12915,3.66621,0,0.403838,4.41967,0.410363,0.374449,188.169998,210.789993,199.479996,629.000000,213.307,235.533,224.42,821.875,24.9399,192.875
9.45687,5.77286,13.3131,1.95127,-24.6833,-22.454,-2.20354,46.9773,2.12837,3.66621,0,0.450489,4.48583,0.438734,0.4184,188.169998,210.789993,199.479996,629.000000,216.054,240.465,228.259,834.544,28.7794,205.544
9.47683,5.60816,13.6323,1.99028,-24.862,-22.7682,-2.17,47.4703,2.1229,3.66621,0,0.474662,4.55188,0.455506,0.43604,187.520004,209.869995,198.695000,629.000000,219.12,244.733,231.927,846.652,33.2319,217.652
9.49689,5.44242,14.1529,2.04052,-25.0323,-23.0977,-2.1338,48.1282,2.10887,4.31339,0,0.520435,4.61077,0.517596,0.475562,187.520004,209.869995,198.695000,746.000000,221.718,249.973,235.845,858.128,37.1503,112.128
9.51684,5.22016,14.3264,2.07296,-25.1838,-23.434,-2.0924,48.4794,2.11782,4.31339,0,0.602438,4.47844,0.560121,0.537933,194.639999,220.729996,207.684998,746.000000,215.251,246.401,230.826,807.771,23.1408,61.7708
9.53694,5.02331,14.6619,2.13037,-25.3132,-23.7621,-2.05101,48.9562,2.1018,4.31339,0,0.640141,4.29962,0.544486,0.506825,194.639999,220.729996,207.684998,746.000000,206.891,236.277,221.584,775.063,13.8989,29.0625
9.55693,4.85266,14.8487,2.17089,-25.4246,-24.0818,-2.01142,49.3183,2.10088,3.84107,0,0.60375,4.12312,0.509574,0.482743,180.479996,218.190002,199.334999,680.000000,198.3,226.152,212.226,743.672,12.891,63.6721
9.57691,4.67157,15.041,2.20834,-25.5234,-24.3983,-1.97444,49.6709,2.10041,3.84107,0,0.568291,4.08572,0.473867,0.444992,180.479996,218.190002,199.334999,680.000000,196.418,222.553,209.485,752.493,10.1503,72.4926
9.59691,4.4606,15.2586,2.25277,-25.6131,-24.7165,-1.93997,50.0244,2.09045,3.84107,0,0.495781,4.09294,0.441383,0.409479,171.750000,202.070007,186.910004,680.000000,196.961,221.273,209.117,755.531,22.207,75.5305
9.617,4.22292,15.4821,2.29169,-25.6942,-25.0337,-1.90846,50.3643,2.08304,3.68197,0,0.514747,4.11657,0.410945,0.374872,171.750000,202.070007,186.910004,650.000000,198.267,220.585,209.426,766.386,22.516,116.386
9.63696,4.03033,15.6931,2.32798,-25.7703,-25.3607,-1.87877,50.7296,2.07644,3.68197,0,0.391775,4.18576,0.380372,0.373174,170.720001,194.250000,182.485001,650.000000,202.021,223.054,212.537,777.875,30.0524,127.875
9.65699,3.79265,15.9768,2.37442,-25.8394,-25.6914,-1.851,51.1302,2.05777,3.68197,0,0.412143,4.25706,0.366515,0.337463,170.720001,194.250000,182.485001,650.000000,205.745,225.73,215.737,791.01,33.2525,141.01
9.67699,3.52109,16.1342,2.39863,-25.902,-26.0327,-1.82335,51.4176,2.0612,3.95104,0,0.416939,4.32057,0.358424,0.349366,180.270004,204.479996,192.375000,683.000000,208.939,229.326,219.132,778.351,26.7572,95.3511
9.69705,3.2309,16.3942,2.44135,-25.9557,-26.3757,-1.79601,51.7796,2.04582,3.95104,0,0.40405,4.29144,0.359245,0.353476,180.270004,204.479996,192.375000,683.000000,207.317,227.828,217.573,788.991,25.1976,105.991
9.7171,2.99618,16.5859,2.47198,-25.9993,-26.7143,-1.76912,52.1118,2.04209,3.95104,0,0.396895,4.26632,0.364909,0.339677,182.860001,205.050003,193.955002,683.000000,206.083,226.555,216.319,784.283,22.364,101.283
9.73703,2.72045,16.7468,2.49899,-26.0329,-27.0564,-1.74114,52.3973,2.04305,4.01109,0,0.392882,4.23773,0.377967,0.362369,182.860001,205.050003,193.955002,695.000000,204.444,225.875,215.16,779.053,21.2047,84.0532
9.75703,2.46005,16.9355,2.53008,-26.0554,-27.392,-1.71289,52.7073,2.04022,4.01109,0,0.405048,4.19006,0.385266,0.356238,181.130005,203.949997,192.540001,695.000000,202.485,223.238,212.861,768.253,20.3213,73.2529
9.7771,2.0529,17.2293,2.58158,-26.0671,-27.7291,-1.68357,53.0282,2.01803,4.01109,0,0.394948,4.13878,0.384907,0.370048,181.130005,203.949997,192.540001,695.000000,199.6,221.386,210.493,758.66,17.9525,63.6599
9.79705,1.75497,17.4086,2.61937,-26.0682,-28.0554,-1.65451,53.3021,2.0093,3.72188,0,0.452435,4.08752,0.38713,0.376147,181.130005,203.949997,192.540001,650.000000,197.114,218.912,208.013,749.343,15.4728,99.3426
9.81715,1.46067,17.5237,2.65013,-26.0592,-28.3852,-1.62471,53.5253,2.00834,3.72188,0,0.470232,4.03466,0.399061,0.360562,181.130005,203.949997,192.540001,650.000000,194.602,216.213,205.407,739.743,12.8675,89.7433
9.83706,1.2936,17.5193,2.67827,-26.0395,-28.7079,-1.59445,53.7035,2.01047,3.72188,0,0.450207,4.05699,0.421533,0.389915,181.130005,203.949997,192.540001,650.000000,195.183,218.788,206.986,751.869,14.4458,101.869
9.85715,1.02883,17.6454,2.71705,-26.0083,-29.0361,-1.56267,53.946,2.00347,3.97156,0,0.504535,4.10514,0.424709,0.390705,181.130005,203.949997,192.540001,687.000000,197.515,221.077,209.296,761.837,16.7559,74.8372
9.87717,0.745579,17.7353,2.74953,-25.9672,-29.365,-1.53136,54.148,2.00229,3.97156,0,0.492265,4.08983,0.411833,0.379207,181.130005,203.949997,192.540001,687.000000,196.841,220.145,208.493,751.545,15.953,64.5448
9.89716,0.440731,17.8332,2.79111,-25.9172,-29.6852,-1.50101,54.3392,1.99106,3.97156,0,0.475688,4.05229,0.398152,0.379595,181.130005,203.949997,192.540001,687.000000,195.314,217.507,206.411,744.092,13.8706,57.0918
9.91718,-0.0212787,18.0318,2.83724,-25.8577,-30.0074,-1.47093,54.5462,1.97501,3.97156,0,0.469104,4.01413,0.392043,0.384483,181.130005,203.949997,192.540001,687.000000,193.408,215.635,204.521,737.095,11.9813,50.0947
9.93724,-0.341193,18.1255,2.87515,-25.7881,-30.321,-1.43987,54.7231,1.96817,3.91075,0,0.443427,3.98361,0.426391,0.396227,181.130005,203.949997,192.540001,676.000000,191.685,215.232,203.458,733.619,10.9183,57.6194
9.95722,-0.581194,18.0984,2.90408,-25.7081,-30.6274,-1.40767,54.823,1.97144,3.91075,0,0.487345,3.96257,0.422975,0.410774,181.130005,203.949997,192.540001,676.000000,190.761,214.201,202.481,729.456,9.9409,53.4564
9.97726,-0.875245,18.1602,2.94298,-25.618,-30.9345,-1.37575,54.9772,1.96446,3.91075,0,0.46042,3.94464,0.411158,0.393611,181.130005,203.949997,192.540001,676.000000,189.679,213.162,201.421,726.068,8.88056,50.0681
9.99724,-1.10935,18.1764,2.97653,-25.5203,-31.2345,-1.34501,55.112,1.96164,3.48524,0,0.454723,3.99801,0.404601,0.3897,167.539993,164.190002,165.864998,610.000000,192.616,215.157,203.886,749.224,38.0215,139.224
10.0172,-1.41514,18.2212,3.01512,-25.41,-31.5455,-1.31429,55.2492,1.95378,3.48524,0,0.434436,4.13227,0.411902,0.368449,167.539993,164.190002,165.864998,610.000000,198.969,221.469,210.219,774.964,44.3541,164.964
10.0373,-1.72411,18.1835,3.04775,-25.289,-31.8602,-1.28414,55.3143,1.9513,3.48524,0,0.427716,4.26957,0.396371,0.36101,171.679993,192.309998,181.994995,610.000000,205.917,227.64,216.779,800.054,34.7838,190.054
10.0573,-2.05658,18.2084,3.08353,-25.1563,-32.182,-1.25488,55.4328,1.94478,4.47355,0,0.429294,4.40763,0.386794,0.366185,171.679993,192.309998,181.994995,760.000000,212.682,234.324,223.503,825.969,41.5078,65.9685
10.0773,-2.40918,18.1815,3.113,-25.0113,-32.5072,-1.2251,55.4995,1.94508,4.47355,0,0.500977,4.37744,0.395329,0.366889,165.690002,197.880005,181.785004,760.000000,211.203,232.977,222.09,790.213,40.3048,30.2134
10.0973,-2.75037,18.1853,-3.13747,-24.8625,-32.8153,-1.19629,55.5878,1.94118,4.47355,0,0.388711,4.15799,0.377688,0.34823,165.690002,197.880005,181.785004,760.000000,200.992,221.767,211.38,746.659,29.5949,-13.3406
10.1173,-2.86729,18.116,-3.1128,-24.7087,-33.1046,-1.16578,55.683,1.94702,3.7992,0,0.354038,3.92574,0.406498,0.387291,194.429993,206.199997,200.314995,658.000000,189.241,211.797,200.519,703.992,0.203827,45.9916
10.1373,-3.22463,18.0995,-3.06856,-24.556,-33.3735,-1.13763,55.718,1.93093,3.7992,0,0.482227,3.80345,0.348751,0.321325,194.429993,206.199997,200.314995,658.000000,183.925,203.464,193.694,688.462,-6.62063,30.4617
10.1573,-3.51358,18.0738,-3.03875,-24.4008,-33.6352,-1.11207,55.7682,1.92668,3.7992,0,0.360415,3.82834,0.341943,0.327518,156.149994,183.929993,170.039993,658.000000,184.871,203.67,194.27,708.295,24.2304,50.2945
10.1774,-3.85602,18.0497,-3.00929,-24.2365,-33.8983,-1.08689,55.8028,1.9224,3.22972,0,0.393904,3.86569,0.337439,0.304681,156.149994,183.929993,170.039993,570.000000,186.449,204.92,195.684,764.485,25.6442,194.485
10.1974,-4.19435,18.0145,-2.97376,-24.0595,-34.1659,-1.06057,55.8339,1.91319,3.22972,0,0.329847,4.10001,0.370769,0.346345,156.520004,175.710007,166.115005,570.000000,197.677,218.106,207.892,778.455,41.7768,208.455
10.2174,-4.43838,17.9366,-2.94327,-23.8634,-34.4416,-1.03082,55.8642,1.91245,3.22972,0,0.35959,4.32152,0.421024,0.387495,156.520004,175.710007,166.115005,570.000000,208.197,231.032,219.615,820.33,53.4996,250.33
10.2375,-4.68822,17.8827,-2.91493,-23.6478,-34.7235,-0.998547,55.9184,1.91638,4.16428,0,0.390407,4.54635,0.44477,0.420602,164.580002,194.339996,179.459999,713.000000,218.895,243.469,231.182,863.291,51.722,150.291
10.2575,-4.98224,17.7939,-2.89291,-23.4105,-35.0096,-0.962807,55.9268,1.9301,4.16428,0,0.44077,4.53904,0.483714,0.479568,164.580002,194.339996,179.459999,713.000000,219.003,245.728,232.365,822.56,52.9052,109.56
10.2774,-5.35922,17.6512,-2.84626,-23.1679,-35.2764,-0.925152,55.8433,1.92111,4.16428,0,0.610142,4.41647,0.506715,0.484042,165.559998,199.039993,182.299995,713.000000,212.588,240.294,226.441,803.042,44.141,90.0415
10.2974,-5.63861,17.4935,-2.79876,-22.9209,-35.5254,-0.886937,55.7645,1.91183,4.12232,0,0.572877,4.29517,0.50823,0.466768,165.559998,199.039993,182.299995,709.000000,206.681,234.202,220.441,780.704,38.1414,71.7042
10.3175,-5.96087,17.3876,-2.76082,-22.6729,-35.7587,-0.850732,55.712,1.91009,4.12232,0,0.542907,4.18966,0.47161,0.436837,183.990005,206.580002,195.285004,709.000000,201.602,227.424,214.513,763.933,19.2278,54.9326
10.3375,-6.30083,17.242,-2.71387,-22.4226,-35.9787,-0.815613,55.6089,1.89825,4.12232,0,0.495706,4.08698,0.460309,0.444016,183.990005,206.580002,195.285004,709.000000,196.626,222.294,209.46,744.55,14.1746,35.5498
10.3575,-6.46085,17.148,-2.69545,-22.1724,-36.182,-0.780816,55.5963,1.91464,4.12232,0,0.505858,3.98136,0.467936,0.433278,171.940002,249.800003,210.870003,665.000000,191.477,217.166,204.322,725.298,-6.54804,60.2976
10.3776,-6.75635,16.9797,-2.64641,-21.9173,-36.3745,-0.745825,55.4664,1.90059,3.80342,0,0.523277,3.93661,0.464053,0.430325,171.940002,249.800003,210.870003,665.000000,189.272,214.615,201.943,729.972,-8.92661,64.9718
10.3975,-7.10954,16.7512,-2.59084,-21.6547,-36.5593,-0.711182,55.2592,1.87965,3.80342,0,0.447449,3.95333,0.458876,0.414269,151.240005,249.800003,200.520004,665.000000,190.014,215.057,202.535,731.133,2.01538,66.1331
10.4176,-7.2564,16.6119,-2.56371,-21.3898,-36.7332,-0.677285,55.1856,1.88643,3.80342,0,0.542297,3.96844,0.444728,0.429776,151.240005,249.800003,200.520004,665.000000,190.468,216.069,203.269,733.914,2.74871,68.9139
10.4377,-7.48924,16.4539,-2.52805,-21.1146,-36.9018,-0.643799,55.0679,1.88425,3.96478,0,0.432626,3.94951,0.438814,0.397735,161.729996,193.589996,177.659996,698.000000,190.164,213.916,202.04,724.491,24.3803,26.4915
10.4576,-7.81697,16.1728,-2.48,-20.8412,-37.0586,-0.612279,54.8016,1.86772,3.96478,0,0.500364,3.91282,0.406376,0.395123,161.729996,193.589996,177.659996,698.000000,188.331,211.313,199.822,718.468,22.1616,20.4678
10.4776,-7.98686,16.0139,-2.44577,-20.5671,-37.2059,-0.581904,54.6864,1.86386,3.96478,0,0.446335,3.87609,0.402295,0.376993,198.350006,188.139999,193.245003,698.000000,186.73,208.788,197.759,711.925,4.514,13.9251
10.4976,-8.15211,15.8268,-2.41309,-20.2868,-37.3462,-0.551728,54.5402,1.86137,3.34393,0,0.468118,3.83916,0.391273,0.380601,198.350006,188.139999,193.245003,585.000000,184.842,206.782,195.812,705.229,2.56678,120.229
10.5177,-8.35947,15.6139,-2.37437,-20.0093,-37.4754,-0.522628,54.3525,1.85175,3.34393,0,0.422055,3.80458,0.387617,0.350567,162.339996,187.410004,174.875000,585.000000,183.357,204.546,193.952,698.706,19.0766,113.706
10.5377,-8.53939,15.3899,-2.34342,-19.7267,-37.5986,-0.494436,54.1565,1.84898,3.34393,0,0.408072,3.95446,0.371118,0.341994,162.339996,187.410004,174.875000,585.000000,190.943,210.779,200.861,743.601,25.9859,158.601
10.5577,-8.75491,15.1615,-2.31242,-19.4257,-37.723,-0.467301,53.9504,1.84512,4.05261,0,0.402668,4.14266,0.347082,0.329127,172.080002,193.529999,182.805000,698.000000,199.859,219.691,209.775,781.055,26.9698,83.0547
10.5777,-8.97021,14.8799,-2.27758,-19.1094,-37.8464,-0.441149,53.6923,1.83643,4.05261,0,0.419787,4.14895,0.337156,0.307777,172.080002,193.529999,182.805000,698.000000,200.712,219.428,210.07,762.262,27.2646,64.2624
10.5977,-9.15835,14.6165,-2.24996,-18.7987,-37.959,-0.416045,53.452,1.83392,4.05261,0,0.410957,4.09082,0.32192,0.310735,193.679993,213.419998,203.549995,698.000000,198.037,216.189,207.113,748.962,3.56282,50.962
10.6177,-9.38953,14.3034,-2.2151,-18.4895,-38.062,-0.390948,53.1503,1.82415,4.51453,0,0.398097,4.02963,0.335445,0.30897,193.679993,213.419998,203.549995,775.000000,194.852,213.556,204.204,737.724,0.653886,-37.276
10.6378,-9.56993,14.0567,-2.18953,-18.1823,-38.1543,-0.364986,52.9166,1.82455,4.51453,0,0.366493,3.91613,0.345425,0.338943,193.679993,213.419998,203.549995,775.000000,189.531,208.749,199.14,708.446,-4.40971,-66.5542
10.6578,-9.75765,13.7364,-2.15952,-17.8885,-38.2322,-0.338562,52.6008,1.82095,4.51453,0,0.372425,3.68151,0.360445,0.33067,193.679993,213.419998,203.549995,775.000000,177.635,197.504,187.569,659.769,-15.9807,-115.231
10.6777,-9.91249,13.4677,-2.12628,-17.61,-38.2961,-0.311922,52.333,1.81436,3.48266,0,0.386779,3.44275,0.35534,0.332664,168.009995,183.820007,175.915001,610.000000,165.987,185.6,175.793,616.514,-0.121502,6.51445
10.6978,-10.0056,13.2701,-2.09589,-17.3447,-38.3492,-0.286094,52.1384,1.8098,3.48266,0,0.411002,3.27082,0.338928,0.30456,168.009995,183.820007,175.915001,610.000000,156.389,174.85,165.62,653.458,-10.2954,43.4578
10.7178,-10.1265,13.0545,-2.06759,-17.0814,-38.3949,-0.260688,51.9173,1.80691,3.48266,0,0.39087,3.4097,0.353674,0.324337,131.660004,172.410004,152.035004,610.000000,164.033,183.533,173.783,638.973,21.7481,28.9729
10.7378,-10.2192,12.7809,-2.03549,-16.8067,-38.4353,-0.234246,51.6381,1.80124,3.80374,0,0.403433,3.54405,0.363728,0.337463,131.660004,172.410004,152.035004,658.000000,170.695,190.458,180.576,649.674,28.5412,-8.32586
10.7579,-10.3628,12.4819,-2.00183,-16.5194,-38.4695,-0.206598,51.322,1.79523,3.80374,0,0.427848,3.56109,0.372853,0.342251,163.289993,180.320007,171.805000,658.000000,171.616,191.753,181.684,658.015,9.87944,0.0150324
10.7778,-10.4251,12.2669,-1.97177,-16.2336,-38.4948,-0.178543,51.093,1.79323,3.80374,0,0.45579,3.5796,0.380203,0.354561,163.289993,180.320007,171.805000,658.000000,172.341,193.074,182.708,661.972,10.9025,3.9716
10.7979,-10.5598,11.9291,-1.92954,-15.9474,-38.5117,-0.150206,50.7277,1.77933,3.80374,0,0.44668,3.59791,0.389319,0.355028,159.440002,184.279999,171.860001,658.000000,173.081,194.448,183.765,665.356,11.9049,7.35557
10.8179,-10.6064,11.6822,-1.8969,-15.6526,-38.5203,-0.120818,50.4555,1.77608,3.69763,0,0.355009,3.6499,0.388816,0.360464,159.440002,184.279999,171.860001,640.000000,175.603,197.132,186.368,677.786,14.5075,37.7856
10.8379,-10.6706,11.4219,-1.86299,-15.357,-38.5205,-0.0915079,50.1618,1.77148,3.69763,0,0.506537,3.70508,0.395711,0.375774,165.779999,180.789993,173.284996,640.000000,178.2,200.18,189.19,688.357,15.905,48.3567
10.8579,-10.7353,11.1944,-1.83437,-15.0586,-38.5121,-0.0621492,49.8942,1.77222,3.69763,0,0.427075,3.76289,0.382283,0.376205,165.779999,180.789993,173.284996,640.000000,181.09,202.78,191.935,698.829,18.6497,58.8293
10.8779,-10.799,10.8099,-1.79116,-14.7554,-38.4949,-0.0324356,49.4632,1.75873,3.88026,0,0.407662,3.77124,0.401644,0.382851,165.779999,180.789993,173.284996,669.000000,181.774,203.348,192.561,695.815,19.2761,26.8146
10.8979,-10.8539,10.4167,-1.74857,-14.4535,-38.4686,-0.00290932,49.0176,1.74566,3.88026,0,0.4838,3.76537,0.387168,0.376977,165.779999,180.789993,173.284996,669.000000,181.309,203.003,192.156,693.965,18.8708,24.9654
10.918,-10.8684,10.1827,-1.71869,-14.149,-38.4331,0.0270589,48.7264,1.74575,3.88026,0,0.45372,3.756,0.398695,0.385075,143.600006,179.960007,161.780006,669.000000,180.84,202.769,191.805,692.451,30.0245,23.451
10.938,-10.908,9.88207,-1.68549,-13.8518,-38.389,0.0566581,48.3608,1.74215,4.01562,0,0.446861,3.71806,0.390008,0.372868,143.600006,179.960007,161.780006,691.000000,179.15,200.743,189.946,680.624,28.1663,-10.3759
10.958,-10.9109,9.54295,-1.64462,-13.5637,-38.3375,0.0856004,47.9539,1.73022,4.01562,0,0.448557,3.66191,0.385548,0.372074,169.449997,195.860001,182.654999,691.000000,176.357,197.722,187.04,671.107,4.38462,-19.8926
10.9781,-10.9048,9.23533,-1.60814,-13.2765,-38.2777,0.114492,47.5722,1.72263,4.01562,0,0.452124,3.60489,0.386523,0.354801,169.449997,195.860001,182.654999,691.000000,173.596,194.578,184.087,660.73,1.4322,-30.2701
10.9981,-10.8849,8.93687,-1.56844,-12.9902,-38.2096,0.143324,47.1935,1.71177,3.35352,0,0.447627,3.67117,0.387771,0.348863,196.539993,196.479996,196.509995,588.000000,176.633,197.723,187.178,696.318,-9.33232,108.318
11.0181,-10.8619,8.66284,-1.53373,-12.6983,-38.1323,0.171959,46.8312,1.70568,3.35352,0,0.448198,3.85277,0.383271,0.362974,196.539993,196.479996,196.509995,588.000000,185.537,206.621,196.079,726.716,-0.431085,138.716
11.0381,-10.8482,8.4079,-1.50151,-12.3945,-38.0438,0.200919,46.4774,1.70243,3.35352,0,0.400859,4.03478,0.378628,0.366182,161.460007,182.429993,171.945000,588.000000,194.227,215.863,205.045,760.838,33.0996,172.838
11.0582,-10.7893,8.05095,-1.46633,-12.077,-37.9422,0.230357,46.0112,1.69668,4.31925,0,0.416076,4.2161,0.407753,0.371294,161.460007,182.429993,171.945000,746.000000,202.989,225.519,214.254,795.314,42.3091,49.3144
11.0781,-10.7174,7.67643,-1.42887,-11.7642,-37.8312,0.260223,45.5196,1.68909,4.31925,0,0.504464,4.11573,0.393559,0.386544,182.699997,190.690002,186.695000,746.000000,198.46,220.568,209.514,747.182,22.8187,1.18153
11.0981,-10.6581,7.45274,-1.40143,-11.458,-37.7108,0.29082,45.1706,1.69225,4.31925,0,0.410551,3.94791,0.391057,0.383757,182.699997,190.690002,186.695000,746.000000,190.319,212.474,201.397,713.521,14.7018,-32.4791
11.1181,-10.5743,7.10737,-1.36304,-11.1726,-37.5876,0.32059,44.699,1.68363,4.31925,0,0.457621,3.77925,0.384268,0.370321,177.130005,198.570007,187.850006,746.000000,182.154,203.71,192.932,683.053,5.08204,-62.947
11.1382,-10.4596,6.75488,-1.32316,-10.9059,-37.4625,0.34919,44.2197,1.67235,4.31925,0,0.435985,3.61269,0.370745,0.35613,177.130005,198.570007,187.850006,746.000000,174.065,194.94,184.503,652.917,-3.34738,-93.0832
11.1582,-10.3585,6.38477,-1.28548,-10.6509,-37.3337,0.377173,43.7195,1.66266,4.31925,0,0.412834,3.44253,0.360775,0.358533,162.339996,170.839996,166.589996,746.000000,165.739,186.208,175.973,622.286,9.38311,-123.714
11.1782,-10.2672,6.16794,-1.25586,-10.4144,-37.2055,0.403982,43.3737,1.65984,3.23955,0,0.445724,3.27639,0.349032,0.323626,162.339996,170.839996,166.589996,570.000000,157.857,177.053,167.455,592.33,0.865032,22.3298
11.1981,-10.1743,5.96065,-1.21494,-10.187,-37.075,0.429607,43.0357,1.64454,3.23955,0,0.442582,3.33219,0.333914,0.32108,145.520004,170.020004,157.770004,570.000000,160.022,178.843,169.433,642.706,11.6626,72.7062
11.2182,-10.0532,5.72302,-1.18355,-9.94987,-36.9327,0.455039,42.6558,1.63859,3.23955,0,0.286271,3.55756,0.342261,0.326854,145.520004,170.020004,157.770004,570.000000,171.403,190.09,180.746,674.633,22.9764,104.633
11.2382,-9.96132,5.50507,-1.15814,-9.69998,-36.7753,0.481014,42.2812,1.63915,3.81862,0,0.410453,3.78199,0.347881,0.332834,152.110001,170.880005,161.495003,654.000000,181.889,202.182,192.035,717.288,30.5402,63.288
11.2583,-9.84862,5.30325,-1.13194,-9.44365,-36.6049,0.507676,41.9101,1.63961,3.81862,0,0.373114,3.81917,0.350873,0.333979,152.110001,170.880005,161.495003,654.000000,183.976,204.088,194.032,704.976,32.5367,50.976
11.2783,-9.65709,4.95782,-1.09278,-9.189,-36.4261,0.534202,41.3866,1.62698,3.81862,0,0.444618,3.83984,0.347007,0.321007,142.429993,189.250000,165.839996,654.000000,185.419,204.481,194.95,709.504,29.1098,55.5044
11.2983,-9.48431,4.68121,-1.05991,-8.94057,-36.2424,0.560123,40.9273,1.62004,3.81862,0,0.36407,3.86014,0.340248,0.329628,142.429993,189.250000,165.839996,614.000000,186.259,205.621,195.94,713.268,30.1,99.2677
11.3183,-9.35058,4.45094,-1.02848,-8.69682,-36.0526,0.585791,40.5088,1.61427,3.5534,0,0.422609,3.88115,0.347713,0.310335,174.410004,200.100006,187.255005,614.000000,187.442,206.387,196.915,717.135,9.6597,103.135
11.3383,-9.11519,4.14872,-0.98966,-8.45283,-35.8519,0.612308,40.0061,1.60197,3.5534,0,0.415434,3.97606,0.367976,0.333575,174.410004,200.100006,187.255005,614.000000,191.545,212.305,201.925,742.424,14.6699,128.424
11.3583,-8.9959,3.97199,-0.964289,-8.21074,-35.6402,0.640118,39.62,1.60441,3.5534,0,0.425418,4.08526,0.39158,0.351496,179.190002,204.679993,191.934998,614.000000,196.883,218.308,207.595,763.429,15.6605,149.429
11.3783,-8.71918,3.6313,-0.92108,-7.96559,-35.4116,0.670303,39.0501,1.59138,4.35618,0,0.436343,4.19278,0.41572,0.398091,179.190002,204.679993,191.934998,749.000000,202.114,224.727,213.421,783.54,21.4856,34.5401
11.3984,-8.46977,3.35683,-0.884521,-7.72879,-35.1732,0.702548,38.5371,1.58707,4.35618,0,0.547526,4.06327,0.423563,0.415115,195.470001,206.130005,200.800003,749.000000,195.531,219.685,207.608,734.996,6.80803,-14.0036
11.4184,-8.21612,3.09461,-0.84244,-7.51467,-34.9402,0.734836,38.0412,1.57728,4.35618,0,0.53512,3.87561,0.444803,0.419617,195.470001,206.130005,200.800003,749.000000,186.666,210.615,198.641,699.267,-2.15926,-49.7326
11.4384,-8.00917,2.91396,-0.806394,-7.31501,-34.7061,0.767606,37.6264,1.574,4.002,0,0.531128,3.6878,0.419696,0.402998,184.910004,211.580002,198.245003,698.000000,177.377,200.935,189.156,673.09,-9.08933,-24.9101
11.4584,-7.76542,2.67127,-0.759668,-7.13224,-34.4772,0.798854,37.1538,1.55852,4.002,0,0.550288,3.63349,0.420864,0.3809,184.910004,211.580002,198.245003,698.000000,174.812,197.448,186.13,666.843,-12.1151,-31.1574
11.4785,-7.60025,2.55383,-0.736561,-6.95889,-34.2459,0.82952,36.8053,1.56608,4.002,0,0.512481,3.57744,0.406289,0.394102,175.779999,201.839996,188.809998,698.000000,172.066,194.554,183.31,655.888,-5.50003,-42.1122
11.4984,-7.26519,2.29992,-0.678588,-6.79322,-34.0108,0.859751,36.3138,1.53834,3.67638,0,0.492834,3.58724,0.397232,0.385571,175.779999,201.839996,188.809998,647.000000,172.449,194.411,183.43,670.66,-5.38016,23.6604
11.5185,-6.99357,2.12494,-0.635747,-6.63026,-33.766,0.889673,35.8928,1.52542,3.67638,0,0.468638,3.65381,0.390783,0.363089,173.850006,201.740005,187.795006,647.000000,175.657,197.584,186.62,679.2,-1.17473,32.2005
11.5384,-6.76949,1.96568,-0.599086,-6.4741,-33.5181,0.918383,35.485,1.51747,3.67638,0,0.505172,3.71941,0.384479,0.365343,173.850006,201.740005,187.795006,647.000000,179.055,200.279,189.667,691.485,1.87181,44.485
11.5585,-6.53781,1.84715,-0.566543,-6.31816,-33.2561,0.947277,35.1039,1.51382,3.67638,0,0.526301,3.78712,0.372423,0.347113,178.369995,210.399994,194.384995,647.000000,182.414,203.147,192.781,703.881,-1.60444,56.8807
11.5785,-6.19511,1.66788,-0.51841,-6.16801,-32.99,0.974813,34.6579,1.49322,3.67638,0,0.479296,3.85556,0.360846,0.355897,178.369995,210.399994,194.384995,647.000000,185.883,206.082,195.982,716.737,1.59732,69.737
11.5985,-5.92615,1.53975,-0.486151,-6.0204,-32.7137,1.00169,34.2536,1.48784,3.67638,0,0.566232,3.92732,0.351288,0.336145,194.399994,222.660004,208.529999,647.000000,189.679,208.928,199.303,729.84,-9.22663,82.8402
11.6185,-5.4957,1.35384,-0.438745,-5.87731,-32.4297,1.02831,33.7857,1.46706,3.67638,0,0.475299,3.99802,0.354651,0.329274,194.399994,222.660004,208.529999,647.000000,193.005,212.618,202.812,742.981,-5.71831,95.9805
11.6386,-5.28716,1.26003,-0.407742,-5.73688,-32.1321,1.05548,33.3951,1.46323,3.67638,0,0.431643,4.07021,0.354015,0.33397,193.740005,190.199997,191.970001,647.000000,196.673,216.105,206.389,756.287,14.419,109.287
11.6586,-4.90564,1.08336,-0.359718,-5.60552,-31.8329,1.08247,32.9237,1.44219,3.67638,0,0.428869,4.13925,0.360795,0.347494,193.740005,190.199997,191.970001,647.000000,199.882,220.042,209.962,769.201,17.992,122.201
11.6785,-4.49963,0.9487,-0.323783,-5.47985,-31.5222,1.11069,32.4857,1.43447,5.54215,0,0.487335,4.20588,0.386484,0.372273,207.369995,206.300003,206.834999,936.000000,202.872,224.488,213.68,781.766,6.84489,-154.234
